code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,taux_chomage,revenu_median,taux_faible_diplome,taux_delinquance,nb_faits_total,population_municipale,population_totale,bloc_vainqueur,cible_binaire,nom_vainqueur
59457,00457,Pérenchies,2022,6337,1873,4464,4353,29.56,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,29.54,28.12,18.61,5.74,5.17,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,29.54,1.91,38.71,29.84,8.87,23810.0,62.14,31.22,265.0,8519,8582,CENTRE,1,MACRON
59482,00482,Quesnoy-sur-Deûle,2022,5247,1287,3960,3885,24.53,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.65,24.84,14.72,5.92,5.12,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.65,2.24,36.89,25.23,8.29,25610.0,63.21,23.31,160.0,6920,6979,CENTRE,1,MACRON
59527,00527,Saint-André-lez-Lille,2022,8662,2233,6429,6329,25.78,MACRON,MÉLENCHON,LE PEN,JADOT,ZEMMOUR,35.16,22.45,17.85,6.9,5.25,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,35.16,1.9,27.79,35.16,9.46,24610.0,66.45,39.2,506.0,12942,13053,CENTRE,1,MACRON
59611,00611,Verlinghem,2022,1987,305,1682,1651,15.35,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,44.28,15.81,11.63,7.69,6.84,CENTRE,DROITE,GAUCHE,DROITE,DROITE,44.28,3.03,31.98,20.71,4.9,30870.0,69.76,14.19,38.0,2673,2732,CENTRE,1,MACRON
59636,00636,Wambrechies,2022,8502,2126,6376,6260,25.01,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,39.3,19.63,14.58,7.86,5.89,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,39.3,1.65,34.28,24.78,8.69,26900.0,66.14,40.15,441.0,10798,10912,CENTRE,1,MACRON
59643,00643,Warneton,2022,194,39,155,154,20.1,MACRON,LE PEN,PÉCRESSE,MÉLENCHON,JADOT,33.77,26.62,11.04,9.09,5.19,CENTRE,DROITE,DROITE,GAUCHE,GAUCHE,33.77,3.9,42.86,19.48,0.0,23690.0,52.1,0.0,0.0,234,239,CENTRE,1,MACRON
59656,00656,Wervicq-Sud,2022,3624,1036,2588,2546,28.59,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,33.62,28.16,15.75,6.87,4.2,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,33.62,1.45,40.97,23.96,12.5,23810.0,58.78,22.95,125.0,5299,5349,CENTRE,1,MACRON
59005,00005,Allennes-les-Marais,2022,2962,668,2294,2246,22.55,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,29.43,28.45,15.63,6.54,5.08,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.45,2.36,41.01,28.18,6.64,26280.0,56.85,10.99,39.0,3567,3627,DROITE,0,LE PEN
59011,00011,Annoeullin,2022,7572,2089,5483,5330,27.59,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,32.36,29.06,15.82,5.85,4.03,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,29.06,1.59,43.06,26.29,10.73,23710.0,57.61,44.46,484.0,10780,10879,DROITE,0,LE PEN
59025,00025,Aubers,2022,1485,292,1193,1176,19.66,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.88,22.96,11.9,7.91,5.61,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.88,2.21,38.78,23.13,4.38,29920.0,66.75,5.15,9.0,1722,1752,CENTRE,1,MACRON
59051,00051,La Bassée,2022,4491,1303,3188,3117,29.01,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,37.6,26.37,15.82,5.65,3.3,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,26.37,1.44,47.42,24.77,10.69,20670.0,57.01,42.83,286.0,6622,6660,DROITE,0,LE PEN
59052,00052,Bauvin,2022,4072,1101,2971,2906,27.04,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,40.26,21.37,17.96,4.27,3.3,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.37,2.0,49.04,27.6,11.28,22360.0,53.08,23.81,122.0,4999,5042,DROITE,0,LE PEN
59123,00123,Camphin-en-Carembault,2022,1378,259,1119,1093,18.8,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.4,26.53,15.0,5.49,5.4,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.4,1.65,39.43,24.52,4.46,26920.0,61.4,8.7,15.0,1714,1730,CENTRE,1,MACRON
59133,00133,Carnin,2022,833,122,711,700,14.65,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,33.57,30.57,12.71,6.14,5.57,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,33.57,2.0,41.29,23.14,7.14,27100.0,64.62,4.56,5.0,1076,1090,CENTRE,1,MACRON
59145,00145,Chemy,2022,636,106,530,522,16.67,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,37.36,20.69,17.82,7.28,4.98,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,37.36,1.15,34.67,26.82,3.81,29310.0,62.48,0.0,0.0,780,792,CENTRE,1,MACRON
59193,00193,Emmerin,2022,2457,548,1909,1882,22.3,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,34.06,21.15,20.94,6.27,6.22,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,34.06,1.54,32.73,31.67,9.13,27020.0,62.75,21.15,64.0,3053,3077,CENTRE,1,MACRON
59250,00250,Fournes-en-Weppes,2022,1801,400,1401,1382,22.21,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,43.49,18.02,10.78,7.31,6.95,CENTRE,DROITE,GAUCHE,DROITE,DROITE,43.49,1.81,34.23,20.48,6.54,29740.0,65.8,5.08,11.0,2190,2297,CENTRE,1,MACRON
59257,00257,Fromelles,2022,859,145,714,695,16.88,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.83,23.31,12.09,8.35,6.47,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.83,2.59,40.29,20.29,2.85,29030.0,58.87,0.0,0.0,1076,1090,CENTRE,1,MACRON
59266,00266,Gondecourt,2022,3338,760,2578,2533,22.77,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,33.79,25.38,16.07,5.49,5.37,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,33.79,2.01,36.36,27.83,5.37,26300.0,62.92,20.25,83.0,4050,4098,CENTRE,1,MACRON
59281,00281,Hantay,2022,892,172,720,694,19.28,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,28.24,27.23,18.59,8.21,4.47,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,28.24,2.16,40.63,28.96,9.67,24950.0,60.3,16.01,20.0,1259,1271,CENTRE,1,MACRON
59286,00286,Haubourdin,2022,9704,2772,6932,6781,28.57,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,31.4,25.25,21.8,4.82,4.39,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.25,1.9,40.5,32.36,10.81,21490.0,55.66,45.24,675.0,14757,14864,DROITE,0,LE PEN
59303,00303,Herlies,2022,1842,388,1454,1425,21.06,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.3,23.44,13.54,7.86,5.05,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.3,1.82,38.39,24.49,8.65,27360.0,62.77,21.42,49.0,2323,2352,CENTRE,1,MACRON
59304,00304,Herrin,2022,332,60,272,259,18.07,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,39.38,14.67,11.2,10.81,8.49,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,39.38,2.32,32.43,25.87,13.33,27820.0,60.7,0.0,0.0,423,431,CENTRE,1,MACRON
59316,00316,Houplin-Ancoisne,2022,2692,589,2103,2067,21.88,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,29.51,27.67,16.45,7.4,6.24,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,29.51,1.89,39.09,29.51,6.8,25620.0,62.56,52.71,174.0,3275,3324,CENTRE,1,MACRON
59320,00320,Illies,2022,1135,208,927,903,18.33,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,34.33,30.12,12.85,6.87,4.65,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,30.12,1.11,45.63,23.15,5.99,24770.0,58.54,13.63,23.0,1664,1680,DROITE,0,LE PEN
59343,00343,Lesquin,2022,6044,1318,4726,4607,21.81,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,33.19,24.68,18.86,6.29,5.95,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,33.19,1.45,35.49,29.87,9.47,25570.0,62.25,68.3,639.0,9241,9328,CENTRE,1,MACRON
59388,00388,Marquillies,2022,1601,415,1186,1159,25.92,MACRON,LE PEN,MÉLENCHON,ROUSSEL,JADOT,30.72,26.49,16.82,6.21,5.35,CENTRE,DROITE,GAUCHE,GAUCHE,GAUCHE,30.72,1.12,36.67,31.49,10.49,26720.0,62.89,9.13,18.0,1982,2005,CENTRE,1,MACRON
59437,00437,Noyelles-lès-Seclin,2022,670,117,553,544,17.46,MACRON,MÉLENCHON,LE PEN,ZEMMOUR,JADOT,38.05,18.38,16.91,6.07,5.88,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,38.05,2.02,29.23,30.7,8.22,28500.0,64.23,17.88,15.0,845,860,CENTRE,1,MACRON
59477,00477,Provin,2022,3239,800,2439,2389,24.7,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,39.35,23.44,15.32,6.49,2.97,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,23.44,1.47,50.57,24.53,10.39,22130.0,54.53,23.56,105.0,4469,4512,DROITE,0,LE PEN
59524,00524,Sainghin-en-Weppes,2022,4375,1063,3312,3230,24.3,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,31.18,29.04,15.98,5.23,5.08,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,31.18,2.17,39.57,27.09,7.04,24770.0,59.92,18.54,105.0,5641,5693,CENTRE,1,MACRON
59550,00550,Salomé,2022,2368,581,1787,1750,24.54,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,39.94,20.86,17.43,5.2,3.77,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.86,1.94,49.09,28.11,7.62,22610.0,54.46,19.58,61.0,3051,3083,DROITE,0,LE PEN
59553,00553,Santes,2022,4733,989,3744,3675,20.9,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.92,24.73,14.48,6.86,4.41,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.92,1.61,37.66,24.82,6.26,26460.0,61.02,24.4,138.0,5660,5720,CENTRE,1,MACRON
59560,00560,Seclin,2022,8830,2364,6466,6357,26.77,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,29.24,26.41,21.83,5.22,4.62,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,26.41,1.56,38.45,33.59,12.57,22460.0,62.31,82.08,1068.0,12834,12928,DROITE,0,LE PEN
59585,00585,Templemars,2022,2800,631,2169,2134,22.54,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,31.16,25.16,19.78,6.33,5.76,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,31.16,1.17,36.41,31.26,7.48,26250.0,62.8,33.88,123.0,3635,3671,CENTRE,1,MACRON
59609,00609,Vendeville,2022,1401,330,1071,1055,23.55,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,36.68,23.03,15.73,6.82,5.31,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,36.68,1.42,36.11,25.78,5.09,29430.0,67.36,13.62,22.0,1546,1568,CENTRE,1,MACRON
59648,00648,Wattignies,2022,9188,2279,6909,6807,24.8,MACRON,MÉLENCHON,LE PEN,ZEMMOUR,JADOT,30.28,28.24,20.05,5.46,4.69,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,30.28,1.66,30.4,37.67,13.4,21990.0,63.44,47.6,750.0,15531,15735,CENTRE,1,MACRON
59653,00653,Wavrin,2022,6126,1553,4573,4481,25.35,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,30.77,28.12,17.12,4.98,4.89,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.12,2.01,41.02,28.86,11.13,23980.0,56.75,37.68,293.0,7773,7829,DROITE,0,LE PEN
59658,00658,Wicres,2022,358,51,307,302,14.25,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,30.13,19.87,15.89,8.94,8.61,CENTRE,DROITE,GAUCHE,DROITE,DROITE,30.13,2.32,40.73,26.82,6.56,27320.0,64.79,0.0,0.0,544,551,CENTRE,1,MACRON
59670,00670,Don,2022,1044,200,844,827,19.16,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,30.11,29.38,17.17,5.93,5.32,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,30.11,0.97,39.66,29.26,1.61,24970.0,58.34,3.57,5.0,1412,1425,CENTRE,1,MACRON
59004,00004,Aix,2022,967,154,813,799,15.93,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,37.8,24.91,11.76,8.14,6.38,CENTRE,DROITE,GAUCHE,DROITE,DROITE,37.8,2.25,41.18,18.77,3.91,29290.0,62.86,0.0,0.0,1358,1368,CENTRE,1,MACRON
59013,00013,Anstaing,2022,1239,251,988,968,20.26,MACRON,MÉLENCHON,LE PEN,JADOT,ROUSSEL,34.81,20.45,19.52,5.48,5.17,CENTRE,GAUCHE,DROITE,GAUCHE,GAUCHE,34.81,1.65,28.72,34.81,5.2,27530.0,65.11,10.35,17.0,1601,1626,CENTRE,1,MACRON
59022,00022,Attiches,2022,1894,412,1482,1443,21.75,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,32.85,26.26,15.11,7.21,5.13,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,32.85,1.73,39.15,26.26,10.06,27220.0,63.54,14.73,33.0,2238,2268,CENTRE,1,MACRON
59029,00029,Auchy-lez-Orchies,2022,1107,233,874,858,21.05,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,34.85,24.01,14.1,7.11,6.76,CENTRE,DROITE,GAUCHE,DROITE,DROITE,34.85,1.98,39.51,23.66,5.08,26860.0,64.12,3.24,5.0,1486,1506,CENTRE,1,MACRON
59034,00034,Avelin,2022,2205,391,1814,1790,17.73,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,41.56,24.58,10.0,6.09,4.97,CENTRE,DROITE,GAUCHE,DROITE,DROITE,41.56,1.68,37.26,19.5,4.06,29820.0,67.07,31.07,80.0,2600,2642,CENTRE,1,MACRON
59042,00042,Bachy,2022,1341,189,1152,1128,14.09,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,37.68,22.07,14.89,6.83,6.56,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,37.68,2.57,33.69,26.06,5.56,27800.0,61.41,0.0,0.0,1883,1915,CENTRE,1,MACRON
59044,00044,Baisieux,2022,4053,1022,3031,2967,25.22,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,38.05,23.32,15.37,5.73,4.82,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,38.05,1.72,34.45,25.78,6.04,26930.0,65.98,19.59,105.0,5177,5224,CENTRE,1,MACRON
59071,00071,Bersée,2022,1966,378,1588,1561,19.23,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,38.05,23.64,11.79,6.53,5.7,CENTRE,DROITE,GAUCHE,DROITE,DROITE,38.05,2.24,37.54,22.17,7.22,28630.0,62.23,7.86,18.0,2296,2345,CENTRE,1,MACRON
59080,00080,Beuvry-la-Forêt,2022,2309,531,1778,1735,23.0,LE PEN,MACRON,MÉLENCHON,ROUSSEL,ZEMMOUR,31.35,28.93,15.5,5.01,4.78,DROITE,CENTRE,GAUCHE,GAUCHE,DROITE,28.93,1.9,42.31,26.86,5.63,26270.0,60.14,16.13,46.0,2834,2875,DROITE,0,LE PEN
59096,00096,Bourghelles,2022,1327,263,1064,1048,19.82,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,39.22,19.85,14.31,6.97,5.63,CENTRE,DROITE,GAUCHE,DROITE,DROITE,39.22,2.39,34.64,23.76,4.61,29630.0,67.28,0.0,0.0,1673,1713,CENTRE,1,MACRON
59106,00106,Bouvines,2022,616,108,508,498,17.53,MACRON,MÉLENCHON,LE PEN,JADOT,PÉCRESSE,45.38,19.68,12.85,5.42,5.42,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,45.38,1.81,24.9,27.91,13.98,29690.0,70.66,6.53,5.0,755,769,CENTRE,1,MACRON
59124,00124,Camphin-en-Pévèle,2022,1904,426,1478,1451,22.37,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,40.52,21.02,12.61,7.79,5.93,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,40.52,1.59,35.7,22.19,5.31,30120.0,68.33,9.58,24.0,2501,2571,CENTRE,1,MACRON
59129,00129,Cappelle-en-Pévèle,2022,1798,379,1419,1382,21.08,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,36.47,24.17,13.24,6.22,5.35,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,36.47,2.1,35.09,26.34,3.77,27300.0,64.91,7.53,17.0,2262,2308,CENTRE,1,MACRON
59146,00146,Chéreng,2022,2540,440,2100,2063,17.32,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,42.12,16.82,16.0,6.45,5.77,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,42.12,1.45,30.05,26.37,6.27,31250.0,67.79,18.42,56.0,3001,3043,CENTRE,1,MACRON
59150,00150,Cobrieux,2022,458,72,386,380,15.72,MACRON,LE PEN,JADOT,MÉLENCHON,ZEMMOUR,41.84,18.16,11.58,8.42,7.37,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,41.84,2.89,31.05,24.21,9.62,30350.0,68.08,0.0,0.0,544,551,CENTRE,1,MACRON
59158,00158,Coutiches,2022,2446,451,1995,1967,18.44,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,31.93,28.47,15.2,6.25,4.42,CENTRE,DROITE,GAUCHE,DROITE,DROITE,31.93,2.85,41.69,23.54,5.28,27150.0,61.87,8.68,29.0,3246,3285,CENTRE,1,MACRON
59168,00168,Cysoing,2022,3961,881,3080,3013,22.24,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,37.11,20.21,14.54,7.53,5.61,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,37.11,1.79,34.82,26.29,8.53,27570.0,65.92,26.92,127.0,4722,4787,CENTRE,1,MACRON
59197,00197,Ennevelin,2022,1891,355,1536,1510,18.77,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.96,21.72,15.3,6.56,6.23,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.96,2.65,34.9,26.49,4.74,29330.0,64.94,9.52,23.0,2356,2385,CENTRE,1,MACRON
59222,00222,Faumont,2022,1825,385,1440,1402,21.1,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,33.59,31.03,11.55,5.14,4.71,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,33.59,3.14,40.16,23.11,6.88,27700.0,59.14,10.2,23.0,2251,2297,CENTRE,1,MACRON
59247,00247,Forest-sur-Marque,2022,1272,272,1000,980,21.38,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,41.94,17.55,17.24,6.63,5.92,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,41.94,1.73,27.65,28.67,6.83,28160.0,71.11,30.12,50.0,1659,1682,CENTRE,1,MACRON
59256,00256,Fretin,2022,2487,534,1953,1910,21.47,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,32.2,22.15,20.16,5.76,4.87,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,32.2,2.41,32.57,32.83,5.88,26580.0,62.71,30.43,98.0,3227,3261,CENTRE,1,MACRON
59258,00258,Genech,2022,1928,364,1564,1535,18.88,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,40.91,18.37,14.72,6.19,5.47,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,40.91,2.35,30.81,25.93,4.37,28530.0,64.38,12.1,34.0,2825,3465,CENTRE,1,MACRON
59275,00275,Gruson,2022,1052,170,882,867,16.16,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,49.6,12.46,10.84,7.38,6.57,CENTRE,DROITE,GAUCHE,DROITE,DROITE,49.6,1.73,28.72,19.95,8.97,35560.0,73.5,0.0,0.0,1237,1272,CENTRE,1,MACRON
59330,00330,Landas,2022,2099,447,1652,1618,21.3,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,32.26,26.33,13.04,6.55,5.25,CENTRE,DROITE,GAUCHE,DROITE,DROITE,32.26,3.28,40.79,23.67,4.56,27410.0,62.92,15.31,38.0,2447,2488,CENTRE,1,MACRON
59364,00364,Louvil,2022,662,89,573,565,13.44,MACRON,MÉLENCHON,LE PEN,JADOT,PÉCRESSE,47.61,12.74,11.33,9.73,6.9,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,47.61,0.71,25.13,26.55,9.09,31920.0,71.05,0.0,0.0,895,907,CENTRE,1,MACRON
59398,00398,Mérignies,2022,2651,422,2229,2188,15.92,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,47.58,17.82,9.69,8.82,6.31,CENTRE,DROITE,GAUCHE,DROITE,DROITE,47.58,1.14,34.32,16.96,4.0,35880.0,69.91,24.17,84.0,3360,3499,CENTRE,1,MACRON
59408,00408,Moncheaux,2022,1301,279,1022,1004,21.45,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.66,25.1,13.94,6.77,5.58,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.66,1.99,37.85,25.5,4.92,27510.0,61.26,4.75,8.0,1703,1729,CENTRE,1,MACRON
59411,00411,Mons-en-Pévèle,2022,1806,479,1327,1304,26.52,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,36.81,20.78,15.57,7.44,6.83,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,36.81,1.61,33.97,27.61,6.5,28460.0,62.84,10.11,21.0,2089,2127,CENTRE,1,MACRON
59419,00419,Mouchin,2022,1000,137,863,843,13.7,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.88,24.91,9.73,6.29,5.81,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.88,2.49,38.67,23.96,4.93,28110.0,62.74,18.42,27.0,1441,1462,CENTRE,1,MACRON
59427,00427,La Neuville,2022,536,131,405,397,24.44,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,34.51,25.19,12.34,9.32,5.54,CENTRE,DROITE,GAUCHE,DROITE,DROITE,34.51,2.52,42.57,20.4,11.37,28610.0,66.0,0.0,0.0,620,632,CENTRE,1,MACRON
59435,00435,Nomain,2022,2119,456,1663,1618,21.52,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.53,21.26,13.91,8.34,5.87,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.53,2.41,37.52,23.55,5.32,27050.0,61.58,11.84,31.0,2585,2621,CENTRE,1,MACRON
59449,00449,Orchies,2022,6853,1884,4969,4863,27.49,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,32.63,25.85,17.15,5.51,4.85,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.85,1.91,43.04,29.2,12.43,22160.0,58.41,72.23,606.0,8455,8596,DROITE,0,LE PEN
59452,00452,Ostricourt,2022,4016,1200,2816,2760,29.88,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,JADOT,33.59,31.27,16.56,5.54,2.54,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,16.56,1.74,42.5,39.2,17.55,19000.0,55.77,32.42,195.0,5829,5859,DROITE,0,LE PEN
59458,00458,Péronne-en-Mélantois,2022,736,90,646,634,12.23,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,36.28,20.66,12.78,8.52,6.47,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,36.28,2.68,37.38,23.66,13.15,30020.0,64.96,0.0,0.0,1004,1026,CENTRE,1,MACRON
59462,00462,Phalempin,2022,3840,770,3070,3007,20.05,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.05,21.68,16.99,6.05,5.99,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.05,2.03,35.52,26.41,8.47,26850.0,64.81,26.73,130.0,4849,4899,CENTRE,1,MACRON
59466,00466,Pont-à-Marcq,2022,2272,484,1788,1751,21.3,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.78,25.41,16.45,5.94,4.63,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.78,2.86,36.21,26.16,6.13,25610.0,64.65,16.37,50.0,2883,2971,CENTRE,1,MACRON
59522,00522,Sailly-lez-Lannoy,2022,1581,300,1281,1266,18.98,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,46.52,14.93,12.4,6.95,6.71,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,46.52,1.66,28.04,23.78,7.84,29860.0,68.23,17.56,34.0,1949,1988,CENTRE,1,MACRON
59523,00523,Sainghin-en-Mélantois,2022,2245,449,1796,1775,20.0,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,JADOT,41.18,16.56,14.08,7.27,7.04,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,41.18,1.63,32.06,25.13,5.14,31510.0,74.33,24.26,69.0,2848,2886,CENTRE,1,MACRON
59551,00551,Saméon,2022,1298,281,1017,995,21.65,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,36.38,24.52,12.86,5.23,5.13,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.38,1.41,37.29,24.92,2.49,28830.0,66.27,0.0,0.0,1738,1762,CENTRE,1,MACRON
59586,00586,Templeuve-en-Pévèle,2022,5399,1192,4207,4125,22.08,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.03,22.45,15.27,6.18,5.94,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.03,2.38,35.39,27.2,6.92,26780.0,63.0,30.23,211.0,6705,6803,CENTRE,1,MACRON
59592,00592,Thumeries,2022,3213,749,2464,2433,23.31,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,33.09,28.52,15.5,6.78,3.66,DROITE,CENTRE,GAUCHE,DROITE,DROITE,28.52,1.73,45.46,24.29,7.77,25030.0,59.59,16.09,66.0,4029,4078,DROITE,0,LE PEN
